date_start;date_end;temp;temp_max;temp_min;humidity
2017-10-19 15:00:00.000;2017-10-19 18:00:00.000;5,95998535156252;7,13799438476565;5,95998535156252;70
2017-10-19 18:00:00.000;2017-10-19 21:00:00.000;4,73000488281252;5,64299926757815;4,73000488281252;74
2017-10-19 21:00:00.000;2017-10-20 00:00:00.000;4,6299987792969;4,6299987792969;4,34700927734377;80
2017-10-20 00:00:00.000;2017-10-20 03:00:00.000;3,64998779296877;3,64998779296877;3,12398681640627;89
2017-10-20 03:00:00.000;2017-10-20 06:00:00.000;3,17998657226565;3,17998657226565;2,47701416015627;91
2017-10-20 06:00:00.000;2017-10-20 09:00:00.000;6,42000732421877;6,42000732421877;5,20101318359377;86
2017-10-20 09:00:00.000;2017-10-20 12:00:00.000;6,48000488281252;6,48000488281252;6,18801269531252;80
2017-10-20 12:00:00.000;2017-10-20 15:00:00.000;5,61000976562502;5,75899658203127;5,61000976562502;76
2017-10-20 15:00:00.000;2017-10-20 18:00:00.000;2,6299987792969;4,03301391601565;2,6299987792969;74
2017-10-20 18:00:00.000;2017-10-20 21:00:00.000;3,07000122070315;3,0989929199219;3,07000122070315;83
2017-10-20 21:00:00.000;2017-10-21 00:00:00.000;2,15999755859377;2,24199829101565;2,15999755859377;90
2017-10-21 00:00:00.000;2017-10-21 03:00:00.000;0,929986572265648;1,1190124511719;0,929986572265648;96
2017-10-21 03:00:00.000;2017-10-21 06:00:00.000;-0,229986572265602;0,665002441406273;-0,229986572265602;96
2017-10-21 06:00:00.000;2017-10-21 09:00:00.000;1,57000122070315;1,57000122070315;1,30599365234377;97
2017-10-21 09:00:00.000;2017-10-21 12:00:00.000;3,6299987792969;3,6299987792969;2,65300903320315;99
2017-10-21 12:00:00.000;2017-10-21 15:00:00.000;2,82000122070315;2,82000122070315;2,5419860839844;93
2017-10-21 15:00:00.000;2017-10-21 18:00:00.000;-0,750006103515602;-0,319006347656227;-0,750006103515602;92
2017-10-21 18:00:00.000;2017-10-21 21:00:00.000;-2,09000244140623;-2,09000244140623;-2,3440002441406;92
2017-10-21 21:00:00.000;2017-10-22 00:00:00.000;-0,350012207031227;-0,350012207031227;-3,02399291992185;93
2017-10-22 00:00:00.000;2017-10-22 03:00:00.000;-1,59000244140623;-1,59000244140623;-4,00900878906248;89
2017-10-22 03:00:00.000;2017-10-22 06:00:00.000;-1,51999511718748;-1,51999511718748;-4,7299865722656;87
2017-10-22 06:00:00.000;2017-10-22 09:00:00.000;2,64998779296877;2,64998779296877;0,465997314453148;95
2017-10-22 09:00:00.000;2017-10-22 12:00:00.000;3,55001220703127;3,55001220703127;2,83699951171877;95
2017-10-22 12:00:00.000;2017-10-22 15:00:00.000;2,90999755859377;2,90999755859377;2,77898559570315;80
2017-10-22 15:00:00.000;2017-10-22 18:00:00.000;-1,4899963378906;-0,867987060546852;-1,4899963378906;79
2017-10-22 18:00:00.000;2017-10-22 21:00:00.000;-3,75998535156248;-3,65799560546873;-3,75998535156248;94
2017-10-22 21:00:00.000;2017-10-23 00:00:00.000;-1,6099914550781;-1,6099914550781;-5,33600463867185;95
2017-10-23 00:00:00.000;2017-10-23 03:00:00.000;0,209985351562523;0,209985351562523;-4,8549865722656;99
2017-10-23 03:00:00.000;2017-10-23 06:00:00.000;0,369989013671898;0,369989013671898;-3,51499023437498;97
2017-10-23 06:00:00.000;2017-10-23 09:00:00.000;3,30001220703127;3,30001220703127;-0,310003662109352;90
2017-10-23 09:00:00.000;2017-10-23 12:00:00.000;3,39998779296877;3,39998779296877;1,69698486328127;89
2017-10-23 12:00:00.000;2017-10-23 15:00:00.000;1,30999145507815;1,30999145507815;1,07198486328127;81
2017-10-23 15:00:00.000;2017-10-23 18:00:00.000;-0,970007324218727;-0,112005615234352;-0,970007324218727;89
2017-10-23 18:00:00.000;2017-10-23 21:00:00.000;0,490014648437523;0,490014648437523;-0,398992919921852;93
2017-10-23 21:00:00.000;2017-10-24 00:00:00.000;-0,120001220703102;-0,120001220703102;-1,24201049804685;99
2017-10-24 00:00:00.000;2017-10-24 03:00:00.000;-3,16000976562498;-3,16000976562498;-4,15299072265623;95
2017-10-24 03:00:00.000;2017-10-24 06:00:00.000;-0,620001220703102;-0,620001220703102;-3,93900146484373;93
2017-10-24 06:00:00.000;2017-10-24 09:00:00.000;2,35000000000002;2,35000000000002;-0,803991699218727;94
2017-10-24 09:00:00.000;2017-10-24 12:00:00.000;2,0200134277344;2,0200134277344;1,83599243164065;92
2017-10-24 12:00:00.000;2017-10-24 15:00:00.000;1,14998779296877;1,81499633789065;1,14998779296877;78
2017-10-24 15:00:00.000;2017-10-24 18:00:00.000;-1,9899963378906;-1,33499755859373;-1,9899963378906;92
2017-10-24 18:00:00.000;2017-10-24 21:00:00.000;-2,70999755859373;-2,70999755859373;-3,78299560546873;93
2017-10-24 21:00:00.000;2017-10-25 00:00:00.000;-3,82001342773435;-3,82001342773435;-5,24201049804685;88
2017-10-25 00:00:00.000;2017-10-25 03:00:00.000;-1,8599914550781;-1,8599914550781;-3,64999999999998;96
2017-10-25 03:00:00.000;2017-10-25 06:00:00.000;-6,16998901367185;-3,4950012207031;-6,16998901367185;95
2017-10-25 06:00:00.000;2017-10-25 09:00:00.000;-2,47000732421873;-1,26199951171873;-2,47000732421873;86
2017-10-25 09:00:00.000;2017-10-25 12:00:00.000;3,1199890136719;3,1199890136719;0,493005371093773;100
2017-10-25 12:00:00.000;2017-10-25 15:00:00.000;0,779992675781273;0,779992675781273;0,372003173828148;95
2017-10-25 15:00:00.000;2017-10-25 18:00:00.000;-5,8700012207031;-5,57599487304685;-5,8700012207031;90
2017-10-25 18:00:00.000;2017-10-25 21:00:00.000;-2,72000732421873;-2,72000732421873;-7,17600097656248;93
2017-10-25 21:00:00.000;2017-10-26 00:00:00.000;-3,47000732421873;-3,47000732421873;-8,4119934082031;87
2017-10-26 00:00:00.000;2017-10-26 03:00:00.000;-2,41000976562498;-2,41000976562498;-6,11301269531248;94
2017-10-26 03:00:00.000;2017-10-26 06:00:00.000;-2,1200012207031;-2,1200012207031;-4,59500732421873;100
2017-10-26 06:00:00.000;2017-10-26 09:00:00.000;-1,03000488281248;-1,03000488281248;-3,10300292968748;98
2017-10-26 09:00:00.000;2017-10-26 12:00:00.000;1,80999145507815;1,80999145507815;-0,536993408203102;100
2017-10-26 12:00:00.000;2017-10-26 15:00:00.000;0,119989013671898;0,119989013671898;-1,11301269531248;96
2017-10-26 15:00:00.000;2017-10-26 18:00:00.000;-5,7500061035156;-5,7500061035156;-5,8389953613281;95
2017-10-26 18:00:00.000;2017-10-26 21:00:00.000;-5,59000244140623;-5,59000244140623;-8,6619934082031;93
2017-10-26 21:00:00.000;2017-10-27 00:00:00.000;-5,19000854492185;-5,19000854492185;-9,72199096679685;95
2017-10-27 00:00:00.000;2017-10-27 03:00:00.000;-5,10001220703123;-5,10001220703123;-10,4780029296875;95
2017-10-27 03:00:00.000;2017-10-27 06:00:00.000;-5,85001220703123;-5,85001220703123;-11,83701171875;99
2017-10-27 06:00:00.000;2017-10-27 09:00:00.000;0,929986572265648;0,929986572265648;-6,13901367187498;97
2017-10-27 09:00:00.000;2017-10-27 12:00:00.000;2,24001464843752;2,24001464843752;-1,98801269531248;98
2017-10-27 12:00:00.000;2017-10-27 15:00:00.000;-1,6200012207031;-1,6200012207031;-2,41098632812498;95
2017-10-27 15:00:00.000;2017-10-27 18:00:00.000;-6,34000244140623;-6,34000244140623;-6,67099609374998;96
2017-10-27 18:00:00.000;2017-10-27 21:00:00.000;-4,41000976562498;-4,41000976562498;-8,1510070800781;98
2017-10-27 21:00:00.000;2017-10-28 00:00:00.000;-2,9799865722656;-2,9799865722656;-7,89700927734373;96
2017-10-28 00:00:00.000;2017-10-28 03:00:00.000;-1,88999023437498;-1,88999023437498;-6,60599365234373;100
2017-10-28 03:00:00.000;2017-10-28 06:00:00.000;-1,28000488281248;-1,28000488281248;-4,96100463867185;100
2017-10-28 06:00:00.000;2017-10-28 09:00:00.000;-1,78000488281248;-1,78000488281248;-3,35199584960935;100
2017-10-28 09:00:00.000;2017-10-28 12:00:00.000;-0,669989013671852;-0,669989013671852;-1,20099487304685;98
2017-10-28 12:00:00.000;2017-10-28 15:00:00.000;0,149987792968773;0,149987792968773;-0,00900878906247726;100
2017-10-28 15:00:00.000;2017-10-28 18:00:00.000;-1,72000732421873;-0,927008056640602;-1,72000732421873;96
2017-10-28 18:00:00.000;2017-10-28 21:00:00.000;-0,190008544921852;-0,134008789062477;-0,190008544921852;93
2017-10-28 21:00:00.000;2017-10-29 00:00:00.000;-3,31000366210935;-1,81598510742185;-3,31000366210935;93
2017-10-29 00:00:00.000;2017-10-29 03:00:00.000;2,61000976562502;2,61000976562502;0,356988525390648;100
2017-10-29 03:00:00.000;2017-10-29 06:00:00.000;3,5100036621094;3,5100036621094;2,99599609375002;97
2017-10-29 06:00:00.000;2017-10-29 09:00:00.000;4,55001220703127;4,55001220703127;4,55001220703127;98
2017-10-29 09:00:00.000;2017-10-29 12:00:00.000;7,17000732421877;7,17000732421877;5,63201293945315;98
2017-10-29 12:00:00.000;2017-10-29 15:00:00.000;5,64998779296877;5,64998779296877;5,36000976562502;96
2017-10-29 15:00:00.000;2017-10-29 18:00:00.000;6,45998535156252;6,45998535156252;5,94600830078127;96
2017-10-29 18:00:00.000;2017-10-29 21:00:00.000;8,07000122070315;8,07000122070315;7,23000488281252;94
2017-10-29 21:00:00.000;2017-10-30 00:00:00.000;3,73000488281252;6,3120056152344;3,73000488281252;95
2017-10-30 00:00:00.000;2017-10-30 03:00:00.000;-0,470007324218727;2,98198852539065;-0,470007324218727;91
2017-10-30 03:00:00.000;2017-10-30 06:00:00.000;-2,1099914550781;1,87899169921877;-2,1099914550781;89
2017-10-30 06:00:00.000;2017-10-30 09:00:00.000;1,08001098632815;3,37899169921877;1,08001098632815;92
2017-10-30 09:00:00.000;2017-10-30 12:00:00.000;9,3900085449219;9,3900085449219;7,3590026855469;99
2017-10-30 12:00:00.000;2017-10-30 15:00:00.000;10,6899963378906;10,6899963378906;8,5729919433594;98
2017-10-30 15:00:00.000;2017-10-30 18:00:00.000;6,29000244140627;6,75301513671877;6,29000244140627;97
2017-10-30 18:00:00.000;2017-10-30 21:00:00.000;6,86000976562502;6,86000976562502;5,86000976562502;97
2017-10-30 21:00:00.000;2017-10-31 00:00:00.000;6,35000000000002;6,35000000000002;5,4420104980469;98
2017-10-31 00:00:00.000;2017-10-31 03:00:00.000;7,2600036621094;7,2600036621094;6,01400146484377;97
2017-10-31 03:00:00.000;2017-10-31 06:00:00.000;8,8799987792969;8,8799987792969;7,29400024414065;95
2017-10-31 06:00:00.000;2017-10-31 09:00:00.000;5,1400085449219;6,17800292968752;5,1400085449219;98
2017-10-31 09:00:00.000;2017-10-31 12:00:00.000;4,99001464843752;4,99001464843752;4,5670104980469;99
2017-10-31 12:00:00.000;2017-10-31 15:00:00.000;5,55001220703127;5,55001220703127;4,40300903320315;96
2017-10-31 15:00:00.000;2017-10-31 18:00:00.000;3,8900085449219;3,8900085449219;3,41399536132815;99
